Time [ms],Date,Time,Rel.Time [s],Infinity|RESP.RR [BREATHS_PER_MIN],Infinity|ECG.PVC_RATE [BEATS_PER_MIN],Infinity|ECG.ST_LEAD_DERIVED_V5 [MM],Infinity|ECG.ST_LEAD_DERIVED_V2 [MM],Infinity|ECG.HR [BEATS_PER_MIN],Infinity|ECG.PP [PERCENT],Infinity|ECG.ARR [BEATS_PER_MIN],Infinity|NIBP.SYSTOLIC [MMHG],Infinity|NIBP.MEAN [MMHG],Infinity|NIBP.DIASTOLIC [MMHG],Infinity|SPO2.Pr [BEATS_PER_MIN],Infinity|SPO2.SATURATION [PERCENT]
1642298441691,2022-01-16,03:00:41.691,11289,46.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,192.0000,100.0000
1642298442706,2022-01-16,03:00:42.706,11290,46.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,192.0000,100.0000
1642298443690,2022-01-16,03:00:43.690,11291,53.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298444690,2022-01-16,03:00:44.690,11292,59.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298445690,2022-01-16,03:00:45.690,11293,63.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298446690,2022-01-16,03:00:46.690,11294,83.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298447689,2022-01-16,03:00:47.689,11295,98.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298448689,2022-01-16,03:00:48.689,11296,109.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,195.0000,99.0000
1642298449720,2022-01-16,03:00:49.720,11297,109.0000,1.0000,0.1000,0.1000,191.0000,1.0000,1.0000,1.0000,1.0000,1.0000,195.0000,99.0000
1642298450689,2022-01-16,03:00:50.689,11298,109.0000,1.0000,0.1000,0.1000,191.0000,1.0000,1.0000,1.0000,1.0000,1.0000,195.0000,99.0000
1642298451688,2022-01-16,03:00:51.688,11299,94.0000,1.0000,0.1000,0.1000,192.0000,1.0000,1.0000,1.0000,1.0000,1.0000,195.0000,99.0000
1642298452719,2022-01-16,03:00:52.719,11300,94.0000,1.0000,0.1000,0.1000,192.0000,1.0000,1.0000,1.0000,1.0000,1.0000,195.0000,99.0000
1642298453704,2022-01-16,03:00:53.704,11301,86.0000,1.0000,0.1000,0.1000,195.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298454688,2022-01-16,03:00:54.688,11302,92.0000,1.0000,0.1000,0.1000,195.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298455719,2022-01-16,03:00:55.719,11303,82.0000,1.0000,0.1000,0.1000,188.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298456687,2022-01-16,03:00:56.687,11304,78.0000,1.0000,0.1000,0.1000,188.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298457703,2022-01-16,03:00:57.703,11305,90.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298458718,2022-01-16,03:00:58.718,11306,80.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298459702,2022-01-16,03:00:59.702,11307,86.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298460702,2022-01-16,03:01:00.702,11308,79.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298461717,2022-01-16,03:01:01.717,11309,79.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298462702,2022-01-16,03:01:02.702,11310,77.0000,1.0000,0.1000,0.1000,193.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298463701,2022-01-16,03:01:03.701,11311,80.0000,1.0000,0.1000,0.1000,193.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298464701,2022-01-16,03:01:04.701,11312,87.0000,1.0000,0.1000,0.1000,189.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298465701,2022-01-16,03:01:05.701,11313,90.0000,1.0000,0.1000,0.1000,189.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298466701,2022-01-16,03:01:06.701,11314,90.0000,1.0000,0.1000,0.1000,195.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298467700,2022-01-16,03:01:07.700,11315,86.0000,1.0000,0.1000,0.1000,195.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298468700,2022-01-16,03:01:08.700,11316,86.0000,1.0000,0.1000,0.1000,199.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298469700,2022-01-16,03:01:09.700,11317,91.0000,1.0000,0.1000,0.1000,199.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298470700,2022-01-16,03:01:10.700,11318,91.0000,1.0000,0.1000,0.1000,198.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298471699,2022-01-16,03:01:11.699,11319,91.0000,1.0000,0.1000,0.1000,198.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298472699,2022-01-16,03:01:12.699,11320,98.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,99.0000
1642298473699,2022-01-16,03:01:13.699,11321,98.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298474699,2022-01-16,03:01:14.699,11322,87.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298475683,2022-01-16,03:01:15.683,11323,80.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298476714,2022-01-16,03:01:16.714,11324,72.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298477698,2022-01-16,03:01:17.698,11325,72.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298478698,2022-01-16,03:01:18.698,11326,64.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298479713,2022-01-16,03:01:19.713,11327,64.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298480697,2022-01-16,03:01:20.697,11328,64.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298481697,2022-01-16,03:01:21.697,11329,64.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298482728,2022-01-16,03:01:22.728,11330,64.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298483697,2022-01-16,03:01:23.697,11331,64.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298484696,2022-01-16,03:01:24.696,11332,62.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298485727,2022-01-16,03:01:25.727,11333,59.0000,1.0000,0.1000,0.1000,197.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298486680,2022-01-16,03:01:26.680,11334,59.0000,1.0000,0.1000,0.1000,197.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298487711,2022-01-16,03:01:27.711,11335,55.0000,1.0000,0.1000,0.1000,195.0000,1.0000,1.0000,1.0000,1.0000,1.0000,200.0000,100.0000
1642298488727,2022-01-16,03:01:28.727,11336,57.0000,1.0000,0.1000,0.1000,195.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298489695,2022-01-16,03:01:29.695,11337,60.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298490695,2022-01-16,03:01:30.695,11338,69.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298491695,2022-01-16,03:01:31.695,11339,69.0000,1.0000,0.1000,0.1000,193.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298492694,2022-01-16,03:01:32.694,11340,66.0000,1.0000,0.1000,0.1000,193.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298493694,2022-01-16,03:01:33.694,11341,63.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,194.0000,100.0000
1642298494694,2022-01-16,03:01:34.694,11342,75.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,194.0000,100.0000
1642298495694,2022-01-16,03:01:35.694,11343,73.0000,1.0000,0.1000,0.1000,199.0000,1.0000,1.0000,1.0000,1.0000,1.0000,194.0000,100.0000
1642298496694,2022-01-16,03:01:36.694,11344,69.0000,1.0000,0.1000,0.1000,199.0000,1.0000,1.0000,1.0000,1.0000,1.0000,194.0000,100.0000
1642298497693,2022-01-16,03:01:37.693,11345,72.0000,1.0000,0.1000,0.1000,199.0000,1.0000,1.0000,1.0000,1.0000,1.0000,194.0000,100.0000
1642298498693,2022-01-16,03:01:38.693,11346,94.0000,1.0000,0.1000,0.1000,199.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,100.0000
1642298499693,2022-01-16,03:01:39.693,11347,94.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,100.0000
1642298500724,2022-01-16,03:01:40.724,11348,97.0000,1.0000,0.1000,0.1000,196.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,100.0000
1642298501692,2022-01-16,03:01:41.692,11349,92.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,100.0000
1642298502692,2022-01-16,03:01:42.692,11350,97.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,100.0000
1642298503723,2022-01-16,03:01:43.723,11351,96.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298504692,2022-01-16,03:01:44.692,11352,103.0000,1.0000,0.1000,0.1000,193.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298505707,2022-01-16,03:01:45.707,11353,103.0000,1.0000,0.1000,0.1000,193.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298506722,2022-01-16,03:01:46.722,11354,81.0000,1.0000,0.1000,0.1000,192.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298507691,2022-01-16,03:01:47.691,11355,82.0000,1.0000,0.1000,0.1000,192.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298508706,2022-01-16,03:01:48.706,11356,98.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298509722,2022-01-16,03:01:49.722,11357,98.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298510706,2022-01-16,03:01:50.706,11358,72.0000,1.0000,0.1000,0.1000,197.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298511706,2022-01-16,03:01:51.706,11359,83.0000,1.0000,0.1000,0.1000,197.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298512721,2022-01-16,03:01:52.721,11360,74.0000,1.0000,0.1000,0.1000,198.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298513690,2022-01-16,03:01:53.690,11361,84.0000,1.0000,0.1000,0.1000,198.0000,1.0000,1.0000,1.0000,1.0000,1.0000,193.0000,99.0000
1642298514705,2022-01-16,03:01:54.705,11362,82.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298515705,2022-01-16,03:01:55.705,11363,71.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298516704,2022-01-16,03:01:56.704,11364,71.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298517704,2022-01-16,03:01:57.704,11365,71.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,100.0000
1642298518688,2022-01-16,03:01:58.688,11366,71.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298519688,2022-01-16,03:01:59.688,11367,61.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298520704,2022-01-16,03:02:00.704,11368,61.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298521688,2022-01-16,03:02:01.688,11369,61.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298522703,2022-01-16,03:02:02.703,11370,56.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298523703,2022-01-16,03:02:03.703,11371,58.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298524687,2022-01-16,03:02:04.687,11372,62.0000,1.0000,0.1000,0.1000,203.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298525687,2022-01-16,03:02:05.687,11373,62.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298526687,2022-01-16,03:02:06.687,11374,62.0000,1.0000,0.1000,,,,,,,,,
1642298526702,2022-01-16,03:02:06.702,11374,,,,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298527718,2022-01-16,03:02:07.718,11375,62.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,198.0000,100.0000
1642298528686,2022-01-16,03:02:08.686,11376,52.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298529701,2022-01-16,03:02:09.701,11377,52.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298530717,2022-01-16,03:02:10.717,11378,52.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298531701,2022-01-16,03:02:11.701,11379,56.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298532701,2022-01-16,03:02:12.701,11380,56.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,199.0000,99.0000
1642298533716,2022-01-16,03:02:13.716,11381,49.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,99.0000
1642298534700,2022-01-16,03:02:14.700,11382,46.0000,1.0000,0.1000,0.1000,201.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,99.0000
1642298535700,2022-01-16,03:02:15.700,11383,46.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,99.0000
1642298536731,2022-01-16,03:02:16.731,11384,46.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,99.0000
1642298537700,2022-01-16,03:02:17.700,11385,46.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,196.0000,99.0000
1642298538699,2022-01-16,03:02:18.699,11386,48.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298539715,2022-01-16,03:02:19.715,11387,48.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298540699,2022-01-16,03:02:20.699,11388,49.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298541699,2022-01-16,03:02:21.699,11389,52.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298542698,2022-01-16,03:02:22.698,11390,56.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298543698,2022-01-16,03:02:23.698,11391,56.0000,1.0000,0.1000,0.1000,205.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,100.0000
1642298544698,2022-01-16,03:02:24.698,11392,56.0000,1.0000,0.1000,0.1000,205.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,100.0000
1642298545698,2022-01-16,03:02:25.698,11393,55.0000,1.0000,0.1000,0.1000,205.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,100.0000
1642298546697,2022-01-16,03:02:26.697,11394,55.0000,1.0000,0.1000,0.1000,205.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,100.0000
1642298547697,2022-01-16,03:02:27.697,11395,55.0000,1.0000,0.1000,0.1000,205.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,100.0000
1642298548697,2022-01-16,03:02:28.697,11396,64.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,204.0000,100.0000
1642298549697,2022-01-16,03:02:29.697,11397,78.0000,1.0000,0.1000,0.1000,204.0000,1.0000,1.0000,1.0000,1.0000,1.0000,204.0000,100.0000
1642298550712,2022-01-16,03:02:30.712,11398,78.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,204.0000,100.0000
1642298551728,2022-01-16,03:02:31.728,11399,111.0000,1.0000,0.1000,0.1000,202.0000,1.0000,1.0000,1.0000,1.0000,1.0000,204.0000,100.0000
1642298552696,2022-01-16,03:02:32.696,11400,111.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,204.0000,100.0000
1642298553696,2022-01-16,03:02:33.696,11401,126.0000,1.0000,0.1000,0.1000,200.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,99.0000
1642298554727,2022-01-16,03:02:34.727,11402,126.0000,1.0000,0.1000,0.1000,197.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,99.0000
1642298555695,2022-01-16,03:02:35.695,11403,126.0000,1.0000,0.1000,0.1000,197.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,99.0000
1642298556695,2022-01-16,03:02:36.695,11404,126.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,99.0000
1642298557726,2022-01-16,03:02:37.726,11405,97.0000,1.0000,0.1000,0.1000,194.0000,1.0000,1.0000,1.0000,1.0000,1.0000,202.0000,99.0000
1642298558695,2022-01-16,03:02:38.695,11406,97.0000,1.0000,0.1000,0.1000,188.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298559694,2022-01-16,03:02:39.694,11407,97.0000,1.0000,0.1000,0.1000,188.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298560725,2022-01-16,03:02:40.725,11408,97.0000,1.0000,0.1000,0.1000,178.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298561694,2022-01-16,03:02:41.694,11409,58.0000,1.0000,0.1000,0.1000,178.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298562694,2022-01-16,03:02:42.694,11410,58.0000,1.0000,0.1000,0.1000,168.0000,1.0000,1.0000,1.0000,1.0000,1.0000,197.0000,99.0000
1642298563709,2022-01-16,03:02:43.709,11411,39.0000,1.0000,0.1000,0.1000,168.0000,1.0000,1.0000,1.0000,1.0000,1.0000,183.0000,100.0000
1642298564693,2022-01-16,03:02:44.693,11412,45.0000,1.0000,0.1000,0.1000,168.0000,1.0000,1.0000,1.0000,1.0000,1.0000,183.0000,100.0000
1642298565709,2022-01-16,03:02:45.709,11413,45.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,183.0000,100.0000
1642298566693,2022-01-16,03:02:46.693,11414,39.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,183.0000,100.0000
1642298567693,2022-01-16,03:02:47.693,11415,44.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,183.0000,100.0000
1642298568692,2022-01-16,03:02:48.692,11416,82.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,99.0000
1642298569692,2022-01-16,03:02:49.692,11417,101.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,99.0000
1642298570692,2022-01-16,03:02:50.692,11418,103.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,99.0000
1642298571692,2022-01-16,03:02:51.692,11419,103.0000,1.0000,0.1000,0.1000,134.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,99.0000
1642298572691,2022-01-16,03:02:52.691,11420,103.0000,1.0000,0.1000,0.1000,134.0000,1.0000,1.0000,1.0000,1.0000,1.0000,156.0000,99.0000
1642298573691,2022-01-16,03:02:53.691,11421,103.0000,1.0000,0.1000,0.1000,132.0000,1.0000,1.0000,1.0000,1.0000,1.0000,135.0000,97.0000
1642298574691,2022-01-16,03:02:54.691,11422,103.0000,1.0000,0.1000,0.1000,132.0000,1.0000,1.0000,1.0000,1.0000,1.0000,135.0000,97.0000
1642298575691,2022-01-16,03:02:55.691,11423,103.0000,1.0000,0.1000,0.1000,134.0000,1.0000,1.0000,1.0000,1.0000,1.0000,135.0000,97.0000
1642298576690,2022-01-16,03:02:56.690,11424,103.0000,1.0000,0.1000,0.1000,134.0000,1.0000,1.0000,1.0000,1.0000,1.0000,135.0000,97.0000
1642298577706,2022-01-16,03:02:57.706,11425,103.0000,1.0000,0.1000,0.1000,136.0000,1.0000,1.0000,1.0000,1.0000,1.0000,135.0000,97.0000
1642298578721,2022-01-16,03:02:58.721,11426,46.0000,1.0000,0.1000,0.1000,136.0000,1.0000,1.0000,1.0000,1.0000,1.0000,132.0000,96.0000
1642298579705,2022-01-16,03:02:59.705,11427,46.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,132.0000,96.0000
1642298580705,2022-01-16,03:03:00.705,11428,41.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,132.0000,96.0000
1642298581720,2022-01-16,03:03:01.720,11429,39.0000,1.0000,0.1000,0.1000,141.0000,1.0000,1.0000,1.0000,1.0000,1.0000,132.0000,96.0000
1642298582705,2022-01-16,03:03:02.705,11430,38.0000,1.0000,0.1000,0.1000,141.0000,1.0000,1.0000,1.0000,1.0000,1.0000,132.0000,96.0000
1642298583704,2022-01-16,03:03:03.704,11431,60.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,137.0000,98.0000
1642298584720,2022-01-16,03:03:04.720,11432,60.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,137.0000,98.0000
1642298585704,2022-01-16,03:03:05.704,11433,60.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,137.0000,98.0000
1642298586704,2022-01-16,03:03:06.704,11434,60.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,137.0000,98.0000
1642298587719,2022-01-16,03:03:07.719,11435,60.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,137.0000,98.0000
1642298588703,2022-01-16,03:03:08.703,11436,60.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,137.0000,98.0000
1642298589703,2022-01-16,03:03:09.703,11437,60.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642298590718,2022-01-16,03:03:10.718,11438,60.0000,1.0000,0.1000,0.1000,138.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642298591703,2022-01-16,03:03:11.703,11439,52.0000,1.0000,0.1000,0.1000,138.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642298592702,2022-01-16,03:03:12.702,11440,50.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,143.0000,97.0000
1642298593702,2022-01-16,03:03:13.702,11441,50.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298594702,2022-01-16,03:03:14.702,11442,50.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298595686,2022-01-16,03:03:15.686,11443,44.0000,1.0000,0.1000,0.1000,137.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298596701,2022-01-16,03:03:16.701,11444,40.0000,1.0000,0.1000,0.1000,140.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298597701,2022-01-16,03:03:17.701,11445,40.0000,1.0000,0.1000,0.1000,140.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298598701,2022-01-16,03:03:18.701,11446,45.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298599701,2022-01-16,03:03:19.701,11447,45.0000,1.0000,0.1000,0.1000,144.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298600700,2022-01-16,03:03:20.700,11448,54.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298601700,2022-01-16,03:03:21.700,11449,54.0000,1.0000,0.1000,0.1000,145.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
1642298602700,2022-01-16,03:03:22.700,11450,45.0000,1.0000,0.1000,0.1000,143.0000,1.0000,1.0000,1.0000,1.0000,1.0000,139.0000,96.0000
